date,pv,edit_count,editor_count
2023-10-01,181,0,0
2023-10-02,82,0,0
2023-10-03,34,0,0
2023-10-04,34,0,0
2023-10-05,17,0,0
2023-10-06,28,0,0
2023-10-07,22,0,0
2023-10-08,97,0,0
2023-10-09,72,0,0
2023-10-10,28,0,0
2023-10-11,20,0,0
2023-10-12,24,0,0
2023-10-13,15,0,0
2023-10-14,19,0,0
2023-10-15,87,0,0
2023-10-16,47,0,0
2023-10-17,24,0,0
2023-10-18,22,0,0
2023-10-19,13,0,0
2023-10-20,12,0,0
2023-10-21,16,0,0
2023-10-22,89,0,0
2023-10-23,36,0,0
2023-10-24,22,0,0
2023-10-25,17,0,0
2023-10-26,6,0,0
2023-10-27,16,0,0
2023-10-28,14,0,0
2023-10-29,86,0,0
2023-10-30,35,0,0
2023-10-31,16,0,0
2023-11-01,13,0,0
2023-11-02,12,0,0
2023-11-03,17,0,0
2023-11-04,15,0,0
2023-11-05,77,0,0
2023-11-06,33,0,0
2023-11-07,17,0,0
2023-11-08,21,0,0
2023-11-09,14,0,0
2023-11-10,9,0,0
2023-11-11,25,0,0
2023-11-12,57,0,0
2023-11-13,40,0,0
2023-11-14,22,0,0
2023-11-15,19,0,0
2023-11-16,11,0,0
2023-11-17,9,0,0
2023-11-18,30,1,1
2023-11-19,76,0,0
2023-11-20,56,0,0
2023-11-21,29,0,0
2023-11-22,29,0,0
2023-11-23,34,0,0
2023-11-24,22,0,0
2023-11-25,43,0,0
2023-11-26,99,0,0
2023-11-27,124,0,0
2023-11-28,109,0,0
2023-11-29,90,0,0
2023-11-30,84,0,0
2023-12-01,88,0,0
2023-12-02,92,0,0
2023-12-03,249,0,0
2023-12-04,134,0,0
2023-12-05,92,0,0
2023-12-06,89,0,0
2023-12-07,80,0,0
2023-12-08,72,0,0
2023-12-09,85,0,0
2023-12-10,287,0,0
2023-12-11,168,0,0
2023-12-12,97,0,0
2023-12-13,82,0,0
2023-12-14,78,0,0
2023-12-15,87,0,0
2023-12-16,144,0,0
2023-12-17,221,0,0
2023-12-18,186,0,0
2023-12-19,113,0,0
2023-12-20,91,0,0
2023-12-21,103,0,0
2023-12-22,135,0,0
2023-12-23,142,0,0
2023-12-24,301,0,0
2023-12-25,264,0,0
2023-12-26,219,0,0
2023-12-27,161,0,0
2023-12-28,176,0,0
2023-12-29,177,0,0
2023-12-30,192,0,0
