date,gt_score
2020-07-08,100
2020-07-09,69
2020-07-10,54
2020-07-11,52
2020-07-12,46
2020-07-13,36
2020-07-14,41
2020-07-15,57
2020-07-16,53
2020-07-17,43
2020-07-18,43
2020-07-19,44
2020-07-20,32
2020-07-21,32
2020-07-22,46
2020-07-23,56
2020-07-24,45
2020-07-25,43
2020-07-26,38
2020-07-27,34
2020-07-28,33
2020-07-29,41
2020-07-30,42
2020-07-31,37
2020-08-01,41
2020-08-02,39
2020-08-03,36
2020-08-04,33
2020-08-05,42
2020-08-06,43
2020-08-07,37
2020-08-08,42
2020-08-09,34
2020-08-10,38
2020-08-11,36
2020-08-12,49
2020-08-13,51
2020-08-14,46
2020-08-15,44
2020-08-16,40
2020-08-17,39
2020-08-18,39
2020-08-19,48
2020-08-20,45
2020-08-21,41
2020-08-22,51
2020-08-23,44
2020-08-24,33
2020-08-25,34
2020-08-26,46
2020-08-27,52
2020-08-28,41
2020-08-29,42
2020-08-30,40
2020-08-31,34
2020-09-01,35
2020-09-02,52
2020-09-03,55
2020-09-04,43
2020-09-05,46
2020-09-06,41
2020-09-07,40
2020-09-08,42
2020-09-09,72
2020-09-10,61
2020-09-11,49
2020-09-12,53
2020-09-13,47
2020-09-14,37
2020-09-15,43
2020-09-16,56
2020-09-17,62
2020-09-18,53
2020-09-19,53
2020-09-20,53
2020-09-21,54
2020-09-22,59
2020-09-23,67
2020-09-24,66
2020-09-25,51
2020-09-26,57
2020-09-27,47
2020-09-28,44
2020-09-29,46
2020-09-30,64
2020-10-01,71
2020-10-02,53
2020-10-03,56
2020-10-04,51
2020-10-05,41
2020-10-06,42
2020-10-07,51
2020-10-08,43
2020-10-09,36
2020-10-10,44
2020-10-11,38
2020-10-12,31
2020-10-13,30
2020-10-14,32
2020-10-15,30
2020-10-16,27
2020-10-17,34
2020-10-18,30
2020-10-19,23
2020-10-20,24
2020-10-21,22
2020-10-22,22
2020-10-23,26
2020-10-24,35
2020-10-25,30
2020-10-26,25
2020-10-27,25
2020-10-28,26
2020-10-29,25
2020-10-30,25
2020-10-31,30
2020-11-01,34
2020-11-02,26
2020-11-03,30
2020-11-04,26
2020-11-05,26
2020-11-06,21
2020-11-07,24
2020-11-08,24
2020-11-09,21
2020-11-10,25
2020-11-11,20
2020-11-12,19
2020-11-13,17
2020-11-14,21
2020-11-15,21
2020-11-16,18
2020-11-17,19
2020-11-18,18
2020-11-19,16
2020-11-20,18
2020-11-21,20
2020-11-22,21
2020-11-23,21
2020-11-24,17
2020-11-25,16
2020-11-26,16
2020-11-27,16
2020-11-28,21
2020-11-29,19
2020-11-30,16
2020-12-01,16
2020-12-02,14
2020-12-03,16
2020-12-04,15
2020-12-05,19
